executeTime,3
numberOfGoods,20
popSize,4
cloneSizeFactor,2
bestFitness,8000
replacementSize,2

Seed,Revenue
0,3977.31
50,4913.25
100,5787.31
150,5710.19
200,4650.89
250,5317.9
300,3459.42
350,5400.74
400,6155.59
450,5042.68
500,6148.91
550,5879.13
600,4458.14
650,3959.01
700,5764.82
750,7256.15
800,4577.9
850,3604.91
900,5584.11
950,4244.37
Average,5094.636499999999
