executeTime,3
numberOfGoods,20
popSize,4
cloneSizeFactor,2
bestFitness,5250
replacementSize,1

Seed,Revenue
0,3974.96
50,4785.68
100,5993.93
150,5659.28
200,4611.88
250,5461.54
300,3624.05
350,5525.04
400,6048.05
450,4864.04
500,6122.29
550,5833.3
600,4473.03
650,3907.37
700,5752.6
750,7005.42
800,4454.62
850,3669.51
900,5439.84
950,4642.6
Average,5092.4515
