executeTime,3
numberOfGoods,20
psoPopSize,300
cognativeCoeff,1.1193
socialCoeff,1.1193
intertia,0.721

Seed,Revenue
0,4721.57
50,5476.79
100,6557.71
150,6567.86
200,5259.22
250,6209.94
300,4072.06
350,6222.48
400,6875.65
450,5810.27
500,6605.39
550,6876.74
600,5017.18
650,4488.68
700,6507.4
750,7980.84
800,5108.43
850,4128.94
900,5998.58
950,5071.56
Average,5777.8645
