executeTime,3
numberOfGoods,20
psoPopSize,2000
cognativeCoeff,1.1193
socialCoeff,1.1193
intertia,0.3

Seed,Revenue
0,4348.51
50,5135.03
100,6188.57
150,6050.31
200,4964.57
250,5757.61
300,3740.94
350,5756.9
400,6293.46
450,5527.43
500,6277.89
550,6461.65
600,4668.49
650,4283.57
700,5885.96
750,7473.39
800,4594.19
850,4061.63
900,5880.67
950,4702.54
Average,5402.6655
