executeTime,3
numberOfGoods,20
psoPopSize,2000
cognativeCoeff,1.1193
socialCoeff,1.1193
intertia,1

Seed,Revenue
0,3868.86
50,4709.09
100,5653.1
150,5465.51
200,4678.75
250,5264.93
300,3170.07
350,5111.48
400,5833.97
450,4686.66
500,5699.83
550,5730.89
600,4054.03
650,3772.55
700,5555.8
750,6893.71
800,4229.08
850,3594.59
900,5442.04
950,4195.41
Average,4880.517500000001
