executeTime,3
numberOfGoods,20
popSize,4
cloneSizeFactor,2
bestFitness,6000
replacementSize,2

Seed,Revenue
0,4057.44
50,4912.97
100,5951.02
150,5949.41
200,4635.74
250,5307.96
300,3540.03
350,5400.74
400,5871.85
450,5107.47
500,5882.74
550,5821.1
600,4444
650,3959.01
700,5875.2
750,7186.17
800,4500.95
850,3669.42
900,5553.69
950,4195.41
Average,5091.116
